id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brandname,image_filename,image_url,price
22163,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012,Casual,Timberland Men Navy Blue Casual Shoes,Timberland,22163.jpg,file://images\22163.jpg,15205.0
13416,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Check Pink Shirts,United Colors of Benetton,13416.jpg,file://images\13416.jpg,9650.0
2041,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Fire Grey T-shirt,ADIDAS,2041.jpg,file://images\2041.jpg,6813.0
43366,Women,Footwear,Shoes,Flats,Navy Blue,Summer,2012,Casual,Reebok Women Navy Blue Casual Shoes,Reebok,43366.jpg,file://images\43366.jpg,17902.0
16958,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Image Men Sunglasses,Image,16958.jpg,file://images\16958.jpg,11578.0
23283,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Ssteele Men White Watch,Maxima Ssteele,23283.jpg,file://images\23283.jpg,21660.0
22351,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,John Players Men Check Green Shirt,John Players,22351.jpg,file://images\22351.jpg,5640.0
7533,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports,Nike Men's As T90 Black Short,Nike,7533.jpg,file://images\7533.jpg,7293.0
25948,Women,Accessories,Scarves,Scarves,Green,Summer,2012,Casual,Femella Women Green Scarf,Femella,25948.jpg,file://images\25948.jpg,2679.0
45091,Women,Apparel,Innerwear,Bra,Lavender,Winter,2015,Casual,Bwitch Enchant Lavender & White Printed Bra RTV-BW297,Bwitch,45091.jpg,file://images\45091.jpg,2873.0
20406,Women,Accessories,Wallets,Wallets,Green,Winter,2015,Casual,Baggit Women Zanzil Taj Green Wallet,Baggit,20406.jpg,file://images\20406.jpg,3816.0
14633,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,United Colors of Benetton Women Printed Green Tops,United Colors of Benetton,14633.jpg,file://images\14633.jpg,4713.0
10293,Men,Footwear,Sandal,Sandals,Brown,Spring,2012,Casual,Clarks Men Unstructured Leather Brown Sandals,Clarks,10293.jpg,file://images\10293.jpg,
18003,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Puma Men Training Polo Blue Tshirt,Puma,18003.jpg,file://images\18003.jpg,5020.0
9454,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men White Check Shirt,John Miller,9454.jpg,file://images\9454.jpg,8032.0
17877,Men,Apparel,Innerwear,Innerwear Vests,Beige,Summer,2016,Casual,Levisi Men Comfort Style Beige Innerwear Vest,Levis,17877.jpg,file://images\17877.jpg,4679.0
3952,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,Jealous 21 Women Purple Top With Purple Flower Top,Jealous 21,3952.jpg,file://images\3952.jpg,3327.0
16199,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Puma Men Blue Polo T-Shirt,Puma,16199.jpg,file://images\16199.jpg,7885.0
29744,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch CH2783,Fossil,29744.jpg,file://images\29744.jpg,39545.0
53109,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Fabindia Silver Earrings,Fabindia,53109.jpg,file://images\53109.jpg,39305.0
5299,Unisex,Accessories,Bags,Backpacks,Red,Summer,2011,Casual,Reebok Unisex Red Backpack,Reebok,5299.jpg,file://images\5299.jpg,30552.0
24867,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Reid & Taylor Men Casual Black Belt,Reid & Taylor,24867.jpg,file://images\24867.jpg,4212.0
53935,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Kiara Women Brown Handbag,Kiara,53935.jpg,file://images\53935.jpg,27601.0
38404,Women,Accessories,Belts,Belts,Purple,Summer,2012,Casual,Baggit Women Purple Xylo Taj Belt,Baggit,38404.jpg,file://images\38404.jpg,6369.0
45850,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Vishudh Women Blue Kurta,Vishudh,45850.jpg,file://images\45850.jpg,5658.0
59601,Women,Apparel,Saree,Sarees,Brown,Summer,2012,Ethnic,FNF Brown Wedding Collection Sari,FNF,59601.jpg,file://images\59601.jpg,8432.0
5897,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Puma Women's Feuerwerk White Shoe,Puma,5897.jpg,file://images\5897.jpg,10666.0
38636,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Nike Men Blue Cricket Tee T-shirt,Nike,38636.jpg,file://images\38636.jpg,4043.0
4945,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Boy's Kaniel White Yellow Kidswear,Gini and Jony,4945.jpg,file://images\4945.jpg,5433.0
35915,Women,Accessories,Bags,Handbags,Blue,Spring,2013,Casual,Peperone Women Blue Handbag,Peperone,35915.jpg,file://images\35915.jpg,37228.0
49493,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,Vans Men Green & Grey Era Shoes,Vans,49493.jpg,file://images\49493.jpg,5031.0
23870,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Casual,ADIDAS Men Black  Track Pant,ADIDAS,23870.jpg,file://images\23870.jpg,21084.0
48541,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wrangler Men Brown Belt,Wrangler,48541.jpg,file://images\48541.jpg,7556.0
9666,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Bling Blue Shirts,Indigo Nation,9666.jpg,file://images\9666.jpg,3811.0
18231,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Manchester United Men Printed Navy Blue Tshirt,Manchester United,18231.jpg,file://images\18231.jpg,8917.0
42847,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,French Connection Women Black Purse,French Connection,42847.jpg,file://images\42847.jpg,29076.0
29576,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Vans Men Fontana White Shoes,Vans,29576.jpg,file://images\29576.jpg,11356.0
59265,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Women Mother Of Pearl Watch,Titan,59265.jpg,file://images\59265.jpg,48990.0
1853,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Inkfruit Mens Little Bit More T-shirt,Inkfruit,1853.jpg,file://images\1853.jpg,5423.0
15976,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Turtle Solid Men Purple Shirt,Turtle,15976.jpg,file://images\15976.jpg,8668.0
39380,Men,Apparel,Bottomwear,Jeans,White,Summer,2012,Casual,Peter England Men Blue Party Jeans,Peter England,39380.jpg,file://images\39380.jpg,7503.0
10438,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Men Midrise Blue Jeans,ID,10438.jpg,file://images\10438.jpg,20337.0
48125,Women,Accessories,Belts,Belts,Multi,Summer,2012,Casual,Fossil Women Multi Coloured Ombre Braid Belt,Fossil,48125.jpg,file://images\48125.jpg,6461.0
9202,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Puma Men Yacht L Red Casual Shoes,Puma,9202.jpg,file://images\9202.jpg,14626.0
18655,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Fila Men Drop Needle Black Slippers,Fila,18655.jpg,file://images\18655.jpg,4973.0
19787,Men,Apparel,Topwear,Tshirts,White,Winter,2016,Casual,U.S. Polo Assn. Men Solid White Tshirt,ID,19787.jpg,file://images\19787.jpg,7478.0
46883,Boys,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Ben 10 Boys Black & Silver Shoes,Ben 10,46883.jpg,file://images\46883.jpg,10039.0
3738,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Lotto Men's Kochi Tuskers Cotton Graphic White T-shirt,Lotto,3738.jpg,file://images\3738.jpg,9324.0
30803,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Ethnic,Fabindia Men Blue Shirt,Fabindia,30803.jpg,file://images\30803.jpg,9332.0
26966,Women,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Jealous 21 Women Check Purple Shirt,Jealous 21,26966.jpg,file://images\26966.jpg,5808.0
29112,Women,Accessories,Socks,Socks,White,Winter,2015,Casual,Puma Women Pack of 3 Socks,Puma,29112.jpg,file://images\29112.jpg,1618.0
18467,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Reebok Reegame Men Perfumes,Reebok,18467.jpg,file://images\18467.jpg,6043.0
9030,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011,Casual,Buckaroo Men loma Brown Casual Shoes,Buckaroo,9030.jpg,file://images\9030.jpg,5076.0
7996,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Sports,Fila Men's Striper Pique Polo Purple Navy T-shirt,Fila,7996.jpg,file://images\7996.jpg,3571.0
26368,Women,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Arrow Woman Red Shirt,Arrow,26368.jpg,file://images\26368.jpg,7963.0
29320,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Sports,ADIDAS Men Green Jersey,ADIDAS,29320.jpg,file://images\29320.jpg,5933.0
12961,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,ADIDAS Men Casual Brown Sandals,ADIDAS,12961.jpg,file://images\12961.jpg,
45408,Women,Footwear,Shoes,Flats,Beige,Winter,2012,Casual,Rocia Women Beige & Brown Sandals,Rocia,45408.jpg,file://images\45408.jpg,17832.0
15378,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Fila Men Coloda Grey Sports Shoes,Fila,15378.jpg,file://images\15378.jpg,15565.0
58185,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Rocky S Women Purple Handbag,Rocky S,58185.jpg,file://images\58185.jpg,37219.0
40946,Girls,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top,Gini and Jony,40946.jpg,file://images\40946.jpg,4818.0
21971,Women,Accessories,Bags,Handbags,Green,Winter,2015,Casual,Murcia Women Casual Multi Handbag,Murcia,21971.jpg,file://images\21971.jpg,22226.0
33488,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Doodle Kids Boy Check Purple Shirt,ID,33488.jpg,file://images\33488.jpg,7178.0
59291,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Titan Edge Men Grey Dial Watch,Titan,59291.jpg,file://images\59291.jpg,15393.0
20259,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Polo White T-shirt,Wrangler,20259.jpg,file://images\20259.jpg,7858.0
15982,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Turtle Stripes Men Grey Shirt,Turtle,15982.jpg,file://images\15982.jpg,6246.0
14850,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets,ID,14850.jpg,file://images\14850.jpg,3279.0
43539,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women Multicoloured Striped Top,French Connection,43539.jpg,file://images\43539.jpg,6924.0
13249,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Palm Tree Kids Boy Solid Brown Trousers,ID,13249.jpg,file://images\13249.jpg,16171.0
19773,Women,Apparel,Bottomwear,Stockings,Grey,Fall,2011,Casual,United Colors of Benetton Women Grey Striped Tights,United Colors of Benetton,19773.jpg,file://images\19773.jpg,13872.0
31119,Girls,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Gini and Jony Girls Purple Top,Gini and Jony,31119.jpg,file://images\31119.jpg,9452.0
8324,Boys,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Doodle Boy's Athletic 77 Dept White Kidswear,ID,8324.jpg,file://images\8324.jpg,6149.0
26992,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans,Jealous 21,26992.jpg,file://images\26992.jpg,21602.0
31925,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Fabindia Women Red Silk Handbag,Fabindia,31925.jpg,file://images\31925.jpg,29910.0
18493,Men,Footwear,Sandal,Sandals,Multi,Fall,2011,Casual,Puma Men Duncan Multi Slipper,Puma,18493.jpg,file://images\18493.jpg,
7962,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Graphic Black Red T-shirt,Puma,7962.jpg,file://images\7962.jpg,6676.0
19541,Men,Accessories,Gloves,Gloves,Black,Fall,2011,Casual,United Colors of Benetton Men Solid Black Gloves,ID,19541.jpg,file://images\19541.jpg,5493.0
13847,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,United Colors of Benetton Women Printed White Top,United Colors of Benetton,13847.jpg,file://images\13847.jpg,7507.0
12995,Boys,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Kids Boys Brown Casual Shoes,Timberland,12995.jpg,file://images\12995.jpg,6524.0
58171,Women,Accessories,Bags,Handbags,Grey,Fall,2012,Casual,Rocky S Women Grey Handbag,Rocky S,58171.jpg,file://images\58171.jpg,25830.0
5609,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Spring,2013,Casual,ADIDAS Men Receptor Navy Sports Sandals,ADIDAS,5609.jpg,file://images\5609.jpg,
21985,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,Murcia,21985.jpg,file://images\21985.jpg,18389.0
39146,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012,Ethnic,Aneri Women Purple Ombre Churidar Kurta & Dupatta Set,ID,39146.jpg,file://images\39146.jpg,11675.0
16951,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Image Men Classic Eyewear Black Sunglasses,Image,16951.jpg,file://images\16951.jpg,6692.0
49655,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Mineral Pink & Green Skirt,Mineral,49655.jpg,file://images\49655.jpg,13944.0
19125,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011,Casual,Lotto Women XL Kelly Blue Slippers,Lotto,19125.jpg,file://images\19125.jpg,1616.0
48787,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015,Casual,Lucera Women Silver Pendant,Lucera,48787.jpg,file://images\48787.jpg,15963.0
17883,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016,Casual,Levis Men Comfort Style Navy Blue Innerwear Vest,Levis,17883.jpg,file://images\17883.jpg,5311.0
2048,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men's Crew Black T-shirt,ADIDAS,2048.jpg,file://images\2048.jpg,4754.0
22358,Men,Apparel,Topwear,Shirts,Beige,Fall,2011,Casual,John Players Men Solid Beige Shirt,John Players,22358.jpg,file://images\22358.jpg,9073.0
28662,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Lunar Flow Black Casual Shoes,Nike,28662.jpg,file://images\28662.jpg,16585.0
50778,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013,Casual,Clarks Men Navy Leather Sneakers,Clarks,50778.jpg,file://images\50778.jpg,10891.0
33824,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Puma Women Grey Axis Sports Shoes,Puma,33824.jpg,file://images\33824.jpg,5365.0
58515,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White Top,Tonga,58515.jpg,file://images\58515.jpg,4521.0
25941,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012,Casual,Femella Women Yellow & Brown Scarf,Femella,25941.jpg,file://images\25941.jpg,3456.0
45098,Women,Apparel,Innerwear,Briefs,Pink,Summer,2016,Casual,Bwitch Fushia Pink Sapphire Brief,Bwitch,45098.jpg,file://images\45098.jpg,6842.0
39522,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012,Casual,Peter England Unisex Black Bag,Peter England,39522.jpg,file://images\39522.jpg,30073.0
44378,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,ADIDAS Men Dynamic Pulse Perfume,ADIDAS,44378.jpg,file://images\44378.jpg,6705.0
58727,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Puma Women Purple T-shirt,Puma,58727.jpg,file://images\58727.jpg,4478.0
11946,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Ganuchi Men Casual Brown Sandals,Ganuchi,11946.jpg,file://images\11946.jpg,
5863,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,ADIDAS Men's Saltero Purple T-shirt,ADIDAS,5863.jpg,file://images\5863.jpg,4421.0
39710,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Casual,ADIDAS Original Unisex Blue Dial Chronograph Watch ADH2639,ADIDAS,39710.jpg,file://images\39710.jpg,23886.0
19317,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Casual,Nike Unisex Casual Black Backpack,Nike,19317.jpg,file://images\19317.jpg,13803.0
8740,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Checks Navy Blue Shirt,Indigo Nation,8740.jpg,file://images\8740.jpg,7243.0
23884,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Hitech White Sports Shoes,Fila,23884.jpg,file://images\23884.jpg,17186.0
34833,Women,Footwear,Shoes,Flats,Green,Summer,2012,Casual,ADIDAS Women Sweep Green Sandals,ADIDAS,34833.jpg,file://images\34833.jpg,8373.0
7708,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Aliah Blue Jegging,Jealous 21,7708.jpg,file://images\7708.jpg,12750.0
55804,Women,Apparel,Loungewear and Nightwear,Night suits,Multi,Summer,2017,Casual,SDL by Sweet Dreams Women Multicoloured Striped Night Suit S11-3129,SDL by Sweet Dreams,55804.jpg,file://images\55804.jpg,4933.0
29582,Women,Footwear,Shoes,Flats,Black,Summer,2012,Casual,Puma Women Black Grace Flats,Puma,29582.jpg,file://images\29582.jpg,13796.0
4710,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Chronographic Digital Black Red Watch,ADIDAS,4710.jpg,file://images\4710.jpg,31923.0
15347,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men Special Edition 3 Star Cricket Fan Black Tshirts,Nike,15347.jpg,file://images\15347.jpg,5665.0
40979,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Gini and Jony Boys Core Yellow T-shirt,Gini and Jony,40979.jpg,file://images\40979.jpg,5779.0
56020,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Colorbar Soft Touch Felin Lipstick 036,Colorbar,56020.jpg,file://images\56020.jpg,2423.0
40145,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012,Casual,Gini and Jony Girls Kinky Pink Capris,Gini and Jony,40145.jpg,file://images\40145.jpg,13396.0
24400,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Vishudh Women Black Printed Kurta,Vishudh,24400.jpg,file://images\24400.jpg,9943.0
10635,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Carlton London Men Semi oxfords Black Casual Shoes,Carlton London,10635.jpg,file://images\10635.jpg,8745.0
18458,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,David Beckham Instinct Men Deos,ID,18458.jpg,file://images\18458.jpg,4893.0
48328,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Pitaraa Women Pink Sling Bag,Pitaraa,48328.jpg,file://images\48328.jpg,14116.0
26357,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Arrow Woman Striped Pink T-shirt,Arrow,26357.jpg,file://images\26357.jpg,7052.0
12162,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011,Ethnic,Aurelia Women Solid Blue Leggings,ID,12162.jpg,file://images\12162.jpg,5641.0
47360,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Baggit Women Green Bag,Baggit,47360.jpg,file://images\47360.jpg,16334.0
17410,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Lotto Men Atlantica White Sports Shoe,Lotto,17410.jpg,file://images\17410.jpg,14443.0
23625,Girls,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Kids Girls Pink Retro Top,ID,23625.jpg,file://images\23625.jpg,3672.0
7195,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Jealous 21 Women Knit Butterfly Print White Top,Jealous 21,7195.jpg,file://images\7195.jpg,7846.0
13282,Women,Apparel,Bottomwear,Capris,Black,Fall,2011,Casual,Gini and Jony Kids Solid Black Capris,Gini and Jony,13282.jpg,file://images\13282.jpg,8373.0
12350,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,Reid & Taylor Men Pink Striped Shirt,Reid & Taylor,12350.jpg,file://images\12350.jpg,7339.0
29911,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Watch PL12176JS02A,Police,29911.jpg,file://images\29911.jpg,45565.0
26959,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,Jealous 21 Women Pink Shirt,Jealous 21,26959.jpg,file://images\26959.jpg,6699.0
46080,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Men Blue Sports Shoes,ADIDAS,46080.jpg,file://images\46080.jpg,6183.0
4522,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Puma Men's Faas Grey Shoes,Puma,4522.jpg,file://images\4522.jpg,6707.0
45605,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Arrow Men Black Formal Shoes,Arrow,45605.jpg,file://images\45605.jpg,10411.0
37225,Men,Accessories,Bags,Duffel Bag,Olive,Summer,2012,Casual,United Colors of Benetton Men Olive Duffle Bag,United Colors of Benetton,37225.jpg,file://images\37225.jpg,14190.0
53760,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue and White T-shirt,Puma,53760.jpg,file://images\53760.jpg,7205.0
15949,Men,Accessories,Ties,Ties,Black,Fall,2011,Formal,Turtle Men Check Black Ties,Turtle,15949.jpg,file://images\15949.jpg,7253.0
32757,Men,Footwear,Shoes,Casual Shoes,Multi,Fall,2012,Casual,Fila Men Glam II Multi Coloured Shoes,Fila,32757.jpg,file://images\32757.jpg,10376.0
24632,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,2011,Casual,ADIDAS Unisex Red Checks Flip Flops,ADIDAS,24632.jpg,file://images\24632.jpg,2920.0
10407,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,United Colors of Benetton Men Solid Grey Shirts,ID,10407.jpg,file://images\10407.jpg,6750.0
12734,Women,Accessories,Bags,Handbags,Black,Fall,2011,Sports,Nike Women Samba Black Handbags,Nike,12734.jpg,file://images\12734.jpg,26025.0
